emp_no,first_name,last_name,dept_no
492612,Guangming,Matzke,d007
492614,Xiaoshan,Frolund,d007
492633,Taiji,Malinowski,d007
492641,Mori,Azulay,d007
492647,Leen,Madeira,d007
492671,Zengping,Docker,d007
492678,Kazuyasu,Pettis,d007
492700,Morrie,Yemenis,d007
492711,Zita,Marshall,d007
492950,Theron,Wilfing,d007
493008,Yagil,Lanphier,d007
493012,Satyanarayana,Georgatos,d007
493181,Kwangjo,Belinskaya,d007
493262,Pintsang,Fiebach,d007
493285,Gennady,Syrzycki,d007
493297,Roddy,Kusalik,d007
493642,Sanjai,Baig,d007
493671,Mikhail,Chiola,d007
493720,Juyoung,Sridhar,d007
493725,Anneke,Jeansoulin,d007
494316,Dekang,Merlo,d007
494400,Yongqiao,Schicker,d007
494423,Izaskun,Guenter,d007
494425,Mong,Heping,d007
494428,Manton,Selvestrel,d007
494722,Joydip,Bhattacharjee,d007
494885,Demin,Eterovic,d007
494909,Genta,Liedekerke,d007
494951,Emran,Waleschkowski,d007
494958,Candido,Redmiles,d007
495228,Ramya,Selvestrel,d007
495248,Baocai,Weisert,d007
495287,Babette,Fontet,d007
495459,Leen,Genin,d007
495543,Lorien,Cangellaris,d007
495755,Jiang,Erni,d007
495823,Yishay,Pettit,d007
495844,Fumiko,Impagliazzo,d007
496032,Trygve,Tischendorf,d007
496039,Masamitsu,Bellone,d007
496077,Anyuan,Albarhamtoshy,d007
496451,Aleksander,Glowinski,d007
496472,Gilbert,Carrere,d007
496558,Yahiko,Niizuma,d007
496773,Shaunak,Baak,d007
496778,Zijian,Ghazalie,d007
496781,Ronnie,Peris,d007
496829,Shaleah,DeMori,d007
497003,Nagui,Compeau,d007
497023,Jamaludin,Nooteboom,d007
497088,Alassane,Picco,d007
497100,Martial,Miara,d007
497113,Edwin,Orlowski,d007
497307,Takahiro,Collette,d007
497412,Kankanahalli,Kamble,d007
497578,Vasilis,Eterovic,d007
497638,Kinh,Chachaty,d007
497653,Changho,Leaver,d007
497693,Tsutomu,Ciolek,d007
497876,Moni,Kavanagh,d007
497925,Basim,Gonthier,d007
498150,Yakkov,Pellegrinelli,d007
498165,Christoph,Stavenow,d007
498168,Doohun,Stroustrup,d007
498219,Christophe,Schade,d007
498248,Munir,Suwa,d007
498454,Sushant,Kawashima,d007
498478,Kwee,Feldmann,d007
498729,Eberhardt,Servieres,d007
498736,Yuping,Hofman,d007
498814,Alagu,Gecsei,d007
499166,Kiyomitsu,Gini,d007
499206,Dmitry,Kohling,d007
499213,Badri,Eugenio,d007
499231,Padma,Hofmeyr,d007
499420,Sangeeta,Impagliazzo,d007
499444,Radoslaw,Hofting,d007
499808,Paris,Deyuan,d007
499817,Lihong,Pusterhofer,d007
10149,Xiadong,Perry,d007
10053,Sanjiv,Zschoche,d007
204977,Martina,Perl,d007
279009,Taiji,Brookman,d007
205013,Sasan,Wilfing,d007
426058,Kristin,Sifakis,d007
10088,Jungsoon,Syrzycki,d007
454932,Sampalli,Zaiane,d007
205037,Ferdinand,Speek,d007
279049,Kamakshi,Roisin,d007
426090,Weiru,Falck,d007
10302,Faiza,Baer,d007
279093,Turgut,Farrag,d007
279288,Patricio,Masand,d007
10355,Satyanarayana,Cochrane,d007
205092,Masako,Spieker,d007
426099,Alair,Sherertz,d007
454951,Weiye,Bauknecht,d007
472612,Anyuan,Lanteri,d007
205161,Divier,Kisuki,d007
10442,Volkmar,Unno,d007
10463,Ung,Zaiane,d007
10504,Xiong,Varker,d007
205207,Ramalingam,Borstler,d007
483472,Gita,Pesch,d007
10541,Godehard,Eiter,d007
10548,Ramalingam,Gunderson,d007
455112,Chaoyi,Rosen,d007
279338,Sreekrishna,Hiltgen,d007
10629,Lalit,Francisci,d007
472650,Theirry,Ratnakar,d007
279386,Parto,Verspoor,d007
279397,Elvis,Karcich,d007
205494,Gaurav,Dolinsky,d007
279553,Elzbieta,Brlek,d007
205736,Hilary,Thisen,d007
279594,Alexius,Ponthieu,d007
472678,Mitsuyuki,Gruenwald,d007
10767,Monique,Doering,d007
495874,Youngkon,Chenney,d007
10795,Supot,Naudin,d007
455164,Khosrow,Wilfing,d007
10836,Jianhua,Leivant,d007
279643,Kiam,Massonet,d007
10878,Lakshmi,Deville,d007
279661,Xiadong,Bach,d007
10895,Vishwani,Petersohn,d007
279829,Iara,Stille,d007
10924,Hironoby,Atchley,d007
472692,IEEE,Danecki,d007
10965,Eckart,Braunschweig,d007
455204,Eckart,Conte,d007
426406,Irena,Ritzmann,d007
279894,Sudharsan,Masand,d007
426570,Tamiya,Koshino,d007
426573,Hausi,Gonthier,d007
11009,Alper,Axelband,d007
206000,Atreye,Schapire,d007
490044,Huiqun,Ginneken,d007
11048,Jaques,Demke,d007
426583,Alexius,Chimia,d007
455230,Manohar,Baranowski,d007
206053,Tsuneo,Alblas,d007
11146,Ishfaq,Masand,d007
493857,Alagu,Ecklund,d007
206065,Garnik,Spataro,d007
11197,Tadahiro,Fordan,d007
472706,Kerryn,Morrin,d007
206241,Kazuhira,Danecki,d007
206277,Candida,Toyoshima,d007
206287,Visit,Valette,d007
455402,Nidapan,Luce,d007
426684,Neven,Sridhar,d007
455461,Adam,Angel,d007
11338,Kwangsub,Hanratty,d007
455464,Willard,Crelier,d007
426849,Dietrich,Suermann,d007
206526,Hauke,Chepyzhov,d007
11441,Marlo,Aingworth,d007
11506,Rance,Picel,d007
280236,Sadegh,Vingron,d007
11515,Ulf,Basawa,d007
280396,Shih,Solares,d007
11537,DAIDA,Pehl,d007
11567,Teiji,Mitzlaff,d007
426928,Kauko,Georgatos,d007
11615,Shem,Isaak,d007
206576,Chenxi,Chepyzhov,d007
206578,Deborah,Onuegbe,d007
472853,Gila,Limongiello,d007
11660,Gill,Stenning,d007
11696,Dante,Rothe,d007
11746,Koichi,Marrakchi,d007
11747,Aksel,Kossowski,d007
280448,Theron,Aamodt,d007
455476,Limsoon,Speek,d007
11797,Chenxi,Thambidurai,d007
280476,Harngdar,Mandelberg,d007
280483,Naraig,Jeong,d007
11813,Gita,Muhlberg,d007
11817,Niranjan,Markovitch,d007
426948,Stella,Waymire,d007
11838,Taiji,Nitta,d007
206815,Insup,Frolund,d007
11857,Divier,Farrag,d007
280512,Sumant,Trelles,d007
455496,Kasidit,Schaap,d007
11897,Cordelia,Setlzner,d007
206847,Luise,Akazan,d007
206872,Marc,Stafford,d007
280574,Shih,Orlowska,d007
427138,Bernd,Vidya,d007
12011,Zhilian,Coorg,d007
207090,Stein,Uhrig,d007
12036,Mads,Ratzlaff,d007
427152,Arunachalam,Lung,d007
280643,Dmitry,Peroz,d007
207154,Almudena,Wendorf,d007
12076,Karlis,Siprelle,d007
12082,Xinan,Yamaashi,d007
207167,Mohd,Genin,d007
12099,Nobuyoshi,Kuzuoka,d007
280670,Premsyl,Hitomi,d007
12128,Yannik,Barreiro,d007
12149,Suebskul,Grandbois,d007
280844,Jeane,Rahimi,d007
280860,Gudjon,Syang,d007
472887,Gino,Kaltofen,d007
493862,Weiye,Radivojevic,d007
455727,Kolar,Veccia,d007
207416,Gaurav,Kuhnemann,d007
280910,Arve,Dehkordi,d007
207461,Remco,Peek,d007
207512,Valeska,Basagni,d007
483656,Mana,Serot,d007
207661,Hairong,Leslie,d007
280918,Aamod,Codenie,d007
280923,Uno,Silva,d007
12373,Mooi,Driscoll,d007
12399,Mihalis,Luga,d007
12411,Shao,Ibel,d007
12415,Uri,Sluis,d007
207679,Vasilis,Rosti,d007
12454,Kerryn,Farris,d007
12464,Shai,Milicic,d007
280924,Sigeru,Merey,d007
12478,Yahiko,Hopewell,d007
427212,Nitsan,Dulin,d007
427219,Chenyi,Iisaka,d007
472914,Weidon,Lorho,d007
12497,Stein,Penz,d007
280954,Raimond,Cappelletti,d007
12541,Shih,Nanard,d007
280955,Mona,Anido,d007
207941,Florian,Emmerich,d007
207960,Aron,Uludag,d007
12651,Pragnesh,Bael,d007
472925,Fusako,Prampolini,d007
281150,Masanao,Lichtner,d007
12664,Zhonghua,Parveen,d007
472939,Naraig,Dalton,d007
455769,KayLiang,Braunmuhl,d007
455770,Petter,Picci,d007
472959,Mingdong,Leslie,d007
281188,Sedat,Heyers,d007
12732,Mara,Takanami,d007
208209,Kersti,Matzat,d007
12759,LiMin,Kuszyk,d007
208212,Bangqing,Lagarias,d007
12790,Gunilla,Perl,d007
12798,Lillian,Beeson,d007
12803,Gad,Boissier,d007
490104,Adhemar,Lowrie,d007
12872,Marl,Schmittgen,d007
208413,Takahira,Pena,d007
427346,Denis,Kropf,d007
12890,Neven,Casley,d007
12893,Licheng,Crouzet,d007
455957,Mack,Basagni,d007
12922,Jacqueline,Porenta,d007
208435,Arfst,Toyoshima,d007
208436,Adhemar,Denny,d007
208463,Ipke,Pillow,d007
12951,Mohammad,Keirsey,d007
12974,Gift,Frolund,d007
455966,Guoxiang,Rissanen,d007
281416,Sadun,Kuzuoka,d007
208483,Pradeep,Simkin,d007
455998,Dante,Panangaden,d007
13075,Rosella,Morrin,d007
281458,Niranjan,Biron,d007
281462,Katsuo,Shiratori,d007
13124,Quingbo,Garnick,d007
13146,Haldon,Erie,d007
13147,Shichao,Ginesta,d007
456007,Souichi,Aloia,d007
13173,Arve,Horswill,d007
13179,Moty,Janocha,d007
13186,Kyoichi,Barbanera,d007
427370,Chinho,Slobodova,d007
13210,Jianhua,Klassen,d007
13213,Hein,Billawala,d007
208686,Gadiel,Farrag,d007
208689,Hideo,Barvinok,d007
13238,Ebru,Foote,d007
208699,Sachio,Isaak,d007
13243,Fay,Huxford,d007
281505,Babette,Baer,d007
281510,Douadi,Demian,d007
13305,Bikash,Herath,d007
281520,Jeanna,Wrigley,d007
208742,Heather,Ruther,d007
208746,Hatsukazu,Schaaf,d007
13392,Fumitake,Beidas,d007
208750,Leif,Thummel,d007
13405,Randy,Baba,d007
281697,Nirmal,Rusterholz,d007
208766,Masadi,Ashish,d007
13524,Chaoyi,Porotnikoff,d007
495884,Moto,Kragelund,d007
281750,Mohamadou,Laventhal,d007
281760,Fumiyo,Cronau,d007
13605,Dmitry,Encarnacion,d007
456052,Ishfaq,Rosaz,d007
209015,Xumin,Bharadwaj,d007
281768,Eckart,Beausoleil,d007
281776,Radoslaw,Nilsson,d007
13680,Denny,Speer,d007
13684,Elvia,Christ,d007
427988,Martial,Barvinok,d007
493903,Takahiro,Kornyak,d007
13721,Sugwoo,Delgrossi,d007
281971,Horward,Desikan,d007
13747,Masaru,Capobianchi,d007
13769,Yakichi,Trogemann,d007
13775,Arve,Maierhofer,d007
13786,Takushi,Berendt,d007
281981,Youssef,Ishibashi,d007
13801,Shih,Mayerwieser,d007
209260,Maya,Ouhyoung,d007
281983,Kiyotoshi,Klyachko,d007
282002,Franziska,Eickenmeyer,d007
13916,Vidya,Wynblatt,d007
13930,Sukumar,Chartres,d007
428004,Weiye,Prenel,d007
282036,Oguz,Ranum,d007
13951,Mooi,Genther,d007
456079,Ayakannu,Kalefeld,d007
13986,Geraldo,Ramsey,d007
282044,Shai,Kilgore,d007
209356,Tesuro,Jansen,d007
428018,Vasilii,Rosti,d007
428020,Toshimitsu,Tiemann,d007
282096,Zvonko,Zobel,d007
14197,Adin,Chachaty,d007
282251,Anoosh,Valtorta,d007
14275,Tristan,Aseltine,d007
209791,Mabhin,Garnham,d007
14310,Marlo,Leuchs,d007
473166,Masamitsu,Erde,d007
499275,Shridhar,Zlotek,d007
14354,Mong,Bojadziev,d007
428062,Shirish,Byoun,d007
209829,Froduald,Rosca,d007
428073,Lech,Improta,d007
428282,Yifei,Ranon,d007
14478,Munehiro,Boissier,d007
456286,Maria,Taubenfeld,d007
14513,Samphel,Barreiro,d007
209872,Breannda,Kaiser,d007
14516,Kristian,Underwood,d007
209906,Joydip,Fadgyas,d007
209908,Yoshimitsu,Porenta,d007
483770,Zeydy,Szemeredi,d007
210080,Premal,Perl,d007
282347,Shuky,Radivojevic,d007
483951,Teunis,Parhami,d007
14607,Suzette,Selvestrel,d007
14621,Souichi,Wixon,d007
14639,Arvind,Hempstead,d007
210098,Mingzeng,Milicic,d007
282540,Randi,Marakhovsky,d007
473232,Jagoda,Baez,d007
14648,IEEE,Lorys,d007
210128,Olivera,Dayana,d007
282644,Alois,Deverell,d007
210154,Kristine,Salverda,d007
210155,Eirik,Koblitz,d007
495896,Udaiprakash,Hemaspaandra,d007
428585,Sanjeeva,Selvestrel,d007
210172,Pantung,Haddadi,d007
14865,Ute,Serra,d007
14871,Arnd,Kaiserswerth,d007
282841,Alejandra,Schwabacher,d007
210182,Patricio,Junet,d007
14888,Temple,Barriga,d007
14899,Alejandro,Casley,d007
456553,Aram,Gulla,d007
456556,Gay,Ghemri,d007
210373,Kazuyasu,Improta,d007
282916,Barton,Maraist,d007
428594,Breannda,Aamodt,d007
473445,Koldo,Janetzko,d007
428625,Mohammad,Savasere,d007
14966,Zhanqiu,Underwood,d007
210431,Giao,Diderrich,d007
428630,Jenwei,Orsini,d007
15030,Rasikan,Nourani,d007
283050,Juichirou,Kusalik,d007
456600,Berhard,Bahr,d007
15071,Ayonca,Couchot,d007
210485,Mitchel,Codenie,d007
456601,Zeljko,Sanella,d007
15105,Sudhanshu,Itzigehl,d007
15113,Zhiguo,Giaccio,d007
210644,Hsiangchu,Panangaden,d007
473454,Yonghoan,Masaki,d007
15134,Arun,Luiz,d007
15151,Urs,Pouyioutas,d007
15176,Charlene,Sankaranarayanan,d007
210651,Toney,Eiron,d007
483983,Shigeu,Ravishankar,d007
283289,Yechezkel,Akaboshi,d007
210677,Gor,Oehlmann,d007
428887,Yefim,Marzano,d007
283298,Tesuya,Pietrzykowski,d007
456657,Frederique,Akaboshi,d007
15271,Shiv,Bernardeschi,d007
15292,Miyeon,Lammel,d007
210710,Nevio,Farrar,d007
15330,Jaroslava,Chinal,d007
210711,King,Orlowski,d007
456661,Phillip,Rossi,d007
15369,Premal,Penttonen,d007
210747,Doohun,Bratten,d007
15372,Nahum,Broder,d007
210751,Sanjeeva,Syrotiuk,d007
15382,Alassane,Siegrist,d007
210764,Eberhardt,Fujisaki,d007
15410,Wilmer,Kushner,d007
428930,Herb,Pelc,d007
493949,Zhenhua,Terlouw,d007
15454,Hongzue,Cesareni,d007
15474,Gilbert,Plumb,d007
283529,Lucien,Ertl,d007
428959,DeForest,Prenel,d007
210985,Reinhard,Bauknecht,d007
15511,George,Kowalchuk,d007
211007,Goo,Grandbois,d007
211008,Ziva,Vecchi,d007
15539,Shigeichiro,Spieker,d007
283557,Hironobu,Teitelbaum,d007
211040,Jaihie,Nitsch,d007
15566,Baoqiu,Azuma,d007
15601,Carrsten,Anily,d007
211063,Rafols,Mahmud,d007
15641,Jaana,Roisin,d007
283589,Ravishankar,Lamparter,d007
473483,Genta,Gulla,d007
15708,Reuven,Kushnir,d007
15715,Insup,Ibel,d007
211280,Masato,Rothenberg,d007
15740,Stepehn,Pocchiola,d007
473502,Satyanarayana,Fontet,d007
15799,Manton,Gelosh,d007
15819,Magdalena,Rajcani,d007
283653,Neelam,Camurati,d007
498607,Zhiguo,Zuberek,d007
211304,Bowen,Hainaut,d007
15912,Piyawadee,Cichocki,d007
211333,Geoffry,Tetzlaff,d007
15938,Garnik,Covnot,d007
211492,Arch,Openshaw,d007
429128,Uno,Range,d007
211504,Jaewon,Ouhyoung,d007
456927,Kensei,Comellas,d007
211534,Jianhua,Cardazo,d007
283829,Along,Niizuma,d007
16066,Marsha,Penn,d007
473521,Malu,Katalagarianos,d007
283847,Fai,Barriga,d007
211596,Indrajit,Naumovich,d007
484010,Udaiprakash,Narahara,d007
16105,Alper,Tetzlaff,d007
283871,Geraldo,Porotnikoff,d007
211644,Menkae,Trogemann,d007
490397,Sorina,Heuter,d007
457015,Yoshinari,Biran,d007
457051,Rosli,Bain,d007
211675,Yunming,Kalloufi,d007
211703,Mart,Mattern,d007
16233,Sushant,Baba,d007
429414,Zongyan,Mahmud,d007
16266,Mikhail,Sethi,d007
473703,Steve,Baar,d007
16331,Giap,Garnham,d007
16355,Nikolaos,Luca,d007
16364,Yifei,Gini,d007
16373,Narain,Aseltine,d007
16396,Guangming,Yoshimura,d007
16398,Limsoon,Krzyzanowski,d007
16399,Apostol,Collette,d007
16446,Jouko,Chinin,d007
284109,Irena,Seuren,d007
429423,Mabhin,Servi,d007
16487,Arunas,Yemenis,d007
16490,Muzhong,Thiria,d007
16500,Elvis,Servieres,d007
211950,Suzette,Conde,d007
473715,Kwangho,Bultermann,d007
494044,Angel,Glinert,d007
284161,Kazuhide,Hiroyama,d007
284184,Sahrah,Pero,d007
212040,Bangqing,Lunt,d007
16607,Vishwani,Honglei,d007
284195,Mona,Bouloucos,d007
212210,Lokesh,Vakili,d007
16672,Georgi,Peris,d007
429435,Fay,Perin,d007
284203,Subhankar,Weisert,d007
429468,Ennio,Walston,d007
473776,Aemilian,Demir,d007
284228,Fuqing,Pelc,d007
212307,Leni,Kirkerud,d007
284385,Xiaocheng,Marletta,d007
473783,Steve,Marchegay,d007
16806,Sreekrishna,Dayana,d007
16808,Kiyokazu,Katiyar,d007
16858,Akeno,Gustavson,d007
284423,Sudharsan,Szmurlo,d007
16885,Ronghao,Stentiford,d007
484047,Danel,Leivant,d007
16921,Evgueni,Yeung,d007
284474,Mona,Petersohn,d007
16993,Hongzue,Dahlbom,d007
16996,Shigenori,Millington,d007
284492,Armond,Birsak,d007
212591,Sigeru,Ravishankar,d007
429518,Tomokazu,Poujol,d007
284674,Krassimir,Monarch,d007
17063,Anoosh,Thiran,d007
212780,Yuchang,Asser,d007
212796,Troy,Eiron,d007
17089,Rafail,Erman,d007
212800,Lihong,Hardjono,d007
212826,Leucio,Malabarba,d007
284712,Ayakannu,Rindone,d007
17102,Radhika,Garnick,d007
473800,Herb,Lakshmanan,d007
284720,Heping,Falster,d007
429766,Mandell,Lorin,d007
17146,Aemilian,Barbanera,d007
284758,Odoardo,Krichel,d007
494099,Waiman,Irland,d007
17185,Danai,Wilfing,d007
284947,Martial,Vidal,d007
213059,Mitchel,Seiwald,d007
17245,Neven,Milicia,d007
284978,Toong,Conta,d007
17275,Shmuel,Danlos,d007
213071,Jacqueline,Demian,d007
284990,Froduald,Theuretzbacher,d007
213076,Leni,Prampolini,d007
213083,Wonhee,Nishimukai,d007
213096,Mandell,Takanami,d007
213126,Maia,Kolvik,d007
17352,Muneo,Katiyar,d007
213144,Patricio,Luon,d007
213159,Arto,Picco,d007
17436,Chirstian,Munawer,d007
429814,Georg,Tischendorf,d007
17468,Abdelghani,Irland,d007
284999,Vidar,Hebden,d007
285061,Babette,Baja,d007
429961,Houman,Swiss,d007
457360,Fumitaka,Rosar,d007
490406,Zhongwei,Rubsam,d007
17573,Berthier,Deverell,d007
473812,Khue,Levergood,d007
213407,Gino,Mandell,d007
213426,Demin,Lenart,d007
17629,Mostafa,Winter,d007
17647,Vasilis,Swab,d007
285308,Domenico,Miake,d007
430051,Muneo,Rodier,d007
17681,Eran,Schauser,d007
17683,Bernt,Henders,d007
17695,Kazuhiro,Chvatal,d007
285393,Carrsten,Kaelbling,d007
457550,Mingdong,Schlegelmilch,d007
430078,Kirk,Ginesta,d007
285470,Gill,Turnbull,d007
17791,Matt,Stifter,d007
17796,Alejandro,Impagliazzo,d007
430079,Mikhail,England,d007
213944,Goetz,Bondorf,d007
285659,Mabhin,Lorys,d007
430300,Xuedong,Binkley,d007
17874,Rutger,Minakawa,d007
213962,Pranjal,Rahier,d007
213964,Shawna,Limongiello,d007
457577,Adin,Rosay,d007
285675,Deborah,Orsini,d007
213981,Kazuyasu,Melski,d007
17986,Oguz,Angelopoulos,d007
18006,Vidya,Hanabata,d007
213991,Miyeon,Erbe,d007
18016,Somnath,Kaminger,d007
18018,Sasan,Schrooten,d007
18024,Uzi,Casperson,d007
473834,Kish,Zobel,d007
18065,Chriss,Wroclawski,d007
430347,Malu,Cyne,d007
214085,Saeed,Baaz,d007
18086,Brewster,Szmurlo,d007
494105,Mabhin,Himler,d007
18108,Sanjai,Genin,d007
430402,Ishfaq,Rahier,d007
214183,Nathalie,Parfitt,d007
430414,Marlo,Piazza,d007
285781,Hein,Picaronny,d007
285789,Uli,Welham,d007
18274,Yefim,Karnin,d007
18297,Guther,Nastansky,d007
285934,Zhilian,Antonakopoulos,d007
285938,Serenella,Hiraishi,d007
214436,Ashish,Panangaden,d007
214441,Padma,Sgarro,d007
18369,Pintsang,Backhouse,d007
285988,Perla,Back,d007
18401,Vidya,Itzfeldt,d007
18407,Marsja,Luit,d007
18435,Basim,Covnot,d007
18443,Florina,Swick,d007
286000,Tonny,Eugenio,d007
18454,Eric,Anido,d007
430461,Fan,Lichtner,d007
18492,Turgut,Brickell,d007
214622,Shaw,Peha,d007
286016,Shigehito,Peha,d007
494128,Brewster,Chiodo,d007
18581,Mitsuyuki,Ranai,d007
18612,Nevin,Sevcikova,d007
18664,Itzchak,Akaboshi,d007
214682,Jaroslava,Neimat,d007
286072,Christophe,Luit,d007
286219,Gita,Rehfuss,d007
18679,Roded,Lambe,d007
18701,Mori,Ratnakar,d007
18706,Debaprosad,Schicker,d007
214706,Marlo,Kitai,d007
18725,Cullen,Marchegay,d007
214716,Hironobu,Makrucki,d007
286221,Shahaf,Figueira,d007
18771,Domenick,Haraldson,d007
474073,Nishit,Vigier,d007
457606,Bodo,Janocha,d007
494136,Florian,Edelhoff,d007
18789,Reinhold,Domenig,d007
214960,Yolla,Koblick,d007
18809,Laurentiu,Munoz,d007
286562,Reuven,Azevdeo,d007
214970,Arfst,Belinskaya,d007
484305,Tuval,Mawatari,d007
214984,Tomofumi,Yurov,d007
430685,Sergi,Jenevein,d007
18892,Kamakshi,Matzat,d007
286615,Lokesh,Eterovic,d007
286632,Bingning,Ghemri,d007
457801,Abdulla,Antonakopoulos,d007
215218,Shiv,Cappello,d007
18994,Leszek,Mitsuhashi,d007
490447,Demin,Alvarado,d007
19012,Gal,Panangaden,d007
19014,Jiafu,Danecki,d007
215247,Tonny,Hellwagner,d007
19031,Rosella,Pollock,d007
19048,Nikolaus,Radhakrishnan,d007
286795,Tayeb,Luca,d007
286827,Yunming,Merey,d007
19109,Jenwei,Denis,d007
19113,Persi,Bahr,d007
215277,Ewing,Bach,d007
19134,Seongbin,Bakhtari,d007
19147,Chaitali,Bennis,d007
19160,Tetsurou,Jervis,d007
215282,Panayotis,Stasinski,d007
19201,Arto,Sommen,d007
19205,Moto,Sinitsyn,d007
215285,Kazuhira,Osgood,d007
286841,Hidekazu,Zobel,d007
286852,Anwar,Oppitz,d007
19318,Xianlong,Halevi,d007
215326,Danae,Furudate,d007
19343,Heping,Hempstead,d007
286875,Freyja,Wielonsky,d007
19381,Xiahua,Holburn,d007
19419,Palash,Bernardeschi,d007
215482,Samphel,Peac,d007
286878,Sakthirel,Otillio,d007
430737,Jeane,Kadhim,d007
215513,Sigeru,Litzkow,d007
215523,Feixiong,Emmerich,d007
286893,Parke,Yurek,d007
215576,Takushi,Anger,d007
19580,Stein,Tagansky,d007
498613,Adas,Hofmeyr,d007
215783,Sverrir,Prochazka,d007
287076,Almudena,Harnett,d007
430754,Zengping,Langford,d007
19624,Younwoo,Wolniewicz,d007
19629,Stepehn,Matzke,d007
287123,Marko,Benaini,d007
19634,Phuoc,Etalle,d007
287161,Gilbert,Parveen,d007
215864,Mihalis,Detkin,d007
19663,Sverrir,Navazio,d007
457849,Vugranam,Benveniste,d007
19669,Shem,Honiden,d007
19675,Isamu,Herath,d007
474146,Nathan,Emiris,d007
19708,Ortrud,Biros,d007
287181,Mariusz,Schade,d007
19723,Xuejun,Magalhaes,d007
19724,Visit,Hasham,d007
19728,Candido,Ramsey,d007
215924,Bojan,Rotem,d007
19746,Shiv,Zeidenstein,d007
457880,Chrisa,Segond,d007
19777,Halsur,Ferretti,d007
19826,Fox,Christ,d007
484342,Guangming,Delgrange,d007
430999,Khatoun,Ranon,d007
19841,Adil,Straney,d007
19849,Weicheng,Serre,d007
19874,Xuejia,Kuzuoka,d007
19940,Reinhard,Einsfeld,d007
287249,Richara,Gopalakrishnan,d007
19955,IEEE,Conry,d007
458084,DAIDA,Stamatiou,d007
431004,Horward,Syang,d007
287293,Gao,Rosch,d007
490614,Siddarth,Norsworthy,d007
287347,Noritoshi,Melton,d007
20042,Margareta,Munck,d007
474200,Masako,Sabnani,d007
431022,Randy,Improta,d007
484352,Munehiro,Nannarelli,d007
216223,Zhilian,Koshino,d007
287518,Chinhyun,McConalogue,d007
20130,Xiaoshan,Picco,d007
20148,Ibibia,Polupanov,d007
287552,Idoia,Hockney,d007
20170,Emdad,Himler,d007
20181,Thodoros,Wegerle,d007
216250,Jaana,Zweizig,d007
287598,Bader,Jiang,d007
20266,Ekawit,Kakkad,d007
287600,Rajmohan,Vieth,d007
20305,Gou,Birnbaum,d007
20325,Katsuyuki,England,d007
216294,Keiichiro,Kalefeld,d007
216295,Kerhong,Siegrist,d007
20338,Reinhard,Butner,d007
287613,Navid,Magalhaes,d007
216321,Masami,Lores,d007
287624,Francesca,Ambroszkiewicz,d007
458147,Erzsebet,Ramsey,d007
431078,Adib,Ananiadou,d007
490616,Taiji,Stifter,d007
431248,Reuven,Perri,d007
20435,Oguz,Homond,d007
216549,Menkae,Raney,d007
484504,Gou,Orlowski,d007
216580,Susuma,Facello,d007
216599,Marsja,Pettey,d007
458222,Djenana,Kavvadias,d007
20494,Lucien,Pagter,d007
216801,Heon,Vasanthakumar,d007
216809,Moni,Winter,d007
20534,Rosita,Kalloufi,d007
20538,Gro,Hebert,d007
20545,Woody,Chaudhury,d007
216813,Atreye,Lorys,d007
474453,Zhenbing,Poujol,d007
431292,Uli,Schaaf,d007
20621,Arumugam,Navazio,d007
287876,Yinlin,Hardjono,d007
217070,Aksel,Gargeya,d007
431311,Gritta,Birge,d007
431316,Xiaoheng,Krohm,d007
20708,Aemilian,Arlazarov,d007
20728,Billie,Sessa,d007
20765,Steve,Viele,d007
458384,Rutger,Bashian,d007
288071,Supot,Shanbhogue,d007
20813,Srinidhi,Sinicrope,d007
20836,Jingling,Alameldin,d007
217173,Torsten,Krichel,d007
20923,Menkae,Miara,d007
217336,Jungsoon,Usdin,d007
458389,Khosrow,Kroha,d007
20964,Clyde,Erez,d007
217349,Atreyi,Zeleznik,d007
20974,Hisao,Yavatkar,d007
20979,Pradeep,Kumaresan,d007
21007,Christfried,Junet,d007
217350,Bernardo,Bauknecht,d007
21110,Shaowei,Solares,d007
21133,Carrsten,Brizzi,d007
21135,KayLiang,Alpay,d007
21138,Niteen,Haraldson,d007
21143,Mayumi,Hennings,d007
458391,Martine,Cangellaris,d007
217385,Sadun,Smailagic,d007
288138,Iara,Tetzlaff,d007
474474,Kazuhira,Lammel,d007
288161,Kellyn,Luck,d007
484522,Denis,Paciorek,d007
217643,Guangming,Oxman,d007
21299,Tamiya,Navazio,d007
217649,Lidong,Potthoff,d007
217661,Chenxi,Janetzko,d007
21344,Mohammed,Vanwelkenhuysen,d007
21361,Shooichi,Lally,d007
288389,Guther,Pietracaprina,d007
217734,Tayeb,Eldridge,d007
21409,Hongzhu,Yoshimura,d007
21413,Laurentiu,Sherertz,d007
21421,Avishai,Yoshizawa,d007
21432,Kerhong,Weisert,d007
21509,Udo,Rubsam,d007
288393,Bernd,Lakshmanan,d007
21537,Boutros,Mitchem,d007
21542,Miomir,Sherertz,d007
217945,Shmuel,Georg,d007
484561,Feiyu,Bridgland,d007
217967,Candido,Merli,d007
21566,Angel,Demos,d007
288452,Aria,Wrigley,d007
21588,Licheng,Masamoto,d007
431634,Parto,Solares,d007
21609,Sibyl,Pappas,d007
21612,Martial,Bardell,d007
288461,Nathan,Madeira,d007
217991,Kenton,Reinhard,d007
288482,Khoa,Gurbaxani,d007
21648,Mayuko,Fandrianto,d007
